ID,qp1,qp2,qp3,qp4,qp5,qp6,qp7,qp8,qp9,qp10,qp11,qp12,qp13,qp14,qp15,qp16,qp17,qp18,qp19,qp20,qp21,qp22,qp23,qp24,qp25,qp26,qp27,qp28,qp29,qp30,qp31,qp32,qp33,qp34,qp35,qp36,qp37,qp38,qp39,qp40,qp41,qp42,qpPTIME,pclassOverF,pclassOverU,pclassAllF,pclassAllU,pclassPIF,pclassPIU,pclassRWF,pclassRWU,pclassGenF,pclassGenU,pclassConF,pclassConU,pclassSophF,pclassSophU,pclassSEF,pclassSEU,pclassCUF,pclassCUU,pclassACF,pclassACU
149008859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/6/13 16:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152006283,4,3,3,5,2,3,4,5,3,1,3,3,1,4,5,5,2,2,5,1,4,5,2,3,3,5,1,4,1,3,4,2,3,5,1,3,1,5,5,1,3,3,12/6/13 16:25,58.33333333,13.88888889,50,19.23076923,33.33333333,0,50,25,75,0,100,0,50,33.33333333,42.85714286,0,50,33.33333333,28.57142857,57.14285714
150006259,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/6/13 16:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151004489,5,4,4,5,2,3,3,3,3,3,2,4,2,3,3,3,3,3,4,2,3,3,2,4,2,3,3,3,3,3,4,2,2,2,3,2,3,3,4,3,1,3,12/6/13 17:18,27.77777778,16.66666667,26.92307692,19.23076923,16.66666667,33.33333333,0,0,12.5,25,0,25,16.66666667,33.33333333,57.14285714,28.57142857,50,16.66666667,14.28571429,14.28571429
152008872,4,5,4,3,3,2,2,4,3,2,4,4,2,2,4,4,2,2,4,2,3,4,1,4,4,4,4,4,2,4,4,2,4,4,2,3,5,2,4,3,3,4,12/6/13 17:39,69.44444444,19.44444444,69.23076923,15.38461538,83.33333333,16.66666667,100,0,87.5,0,75,0,33.33333333,16.66666667,85.71428571,0,50,16.66666667,14.28571429,42.85714286
148007153,1,5,4,4,1,3,2,5,2,2,3,3,2,3,4,5,1,2,4,2,2,1,2,3,4,4,3,4,1,4,4,1,4,3,2,3,2,5,4,2,1,3,12/6/13 18:18,69.44444444,5.555555556,65.38461538,7.692307692,66.66666667,0,75,25,75,0,75,0,83.33333333,0,42.85714286,0,83.33333333,0,71.42857143,14.28571429
150006755,1,5,5,5,1,1,2,4,4,1,5,5,1,5,5,5,3,1,5,1,1,4,1,5,5,5,3,5,1,5,4,1,5,5,1,5,5,3,5,1,2,5,12/6/13 18:31,83.33333333,8.333333333,92.30769231,7.692307692,100,0,100,0,100,0,100,0,83.33333333,16.66666667,100,0,100,0,71.42857143,28.57142857
152003263,4,3,4,4,3,2,4,4,3,1,4,4,2,4,4,4,3,2,4,2,2,2,3,4,3,4,3,4,2,4,4,2,4,3,2,4,4,4,5,2,5,4,12/6/13 18:42,72.22222222,8.333333333,76.92307692,7.692307692,83.33333333,0,100,0,75,0,75,0,50,0,85.71428571,0,66.66666667,16.66666667,57.14285714,28.57142857
151007984,4,4,3,4,5,3,3,5,3,2,5,5,4,3,3,3,2,3,5,5,4,5,3,5,3,3,3,4,1,4,4,3,2,3,2,3,5,3,4,4,3,4,12/6/13 19:45,36.11111111,25,30.76923077,26.92307692,50,0,100,0,12.5,25,0,25,0,66.66666667,57.14285714,0,0,66.66666667,0,85.71428571
151003982,2,5,3,4,3,2,2,4,4,2,5,3,1,4,3,4,2,3,5,1,3,2,2,5,4,4,4,5,1,4,4,2,3,4,1,4,4,3,5,2,4,4,12/6/13 21:15,75,5.555555556,80.76923077,3.846153846,83.33333333,0,100,0,87.5,0,75,0,66.66666667,0,100,0,66.66666667,0,57.14285714,14.28571429
144002248,4,4,4,5,2,3,3,5,2,1,4,3,2,4,3,5,4,2,5,1,1,0,5,4,5,4,5,4,2,5,3,3,5,5,3,3,5,2,4,1,3,4,12/6/13 21:47,65.71428571,17.14285714,68,12,100,0,75,0,87.5,0,75,0,100,0,57.14285714,14.28571429,50,16.66666667,50,33.33333333
153004702,5,3,2,3,4,3,3,4,3,3,3,5,3,2,2,1,3,4,2,3,4,4,4,3,2,3,3,2,3,3,4,3,3,3,3,2,1,4,3,4,5,3,12/6/13 21:59,2.777777778,50,0,57.69230769,0,66.66666667,0,50,0,50,0,75,0,83.33333333,0,28.57142857,0,50,0,85.71428571
153001402,3,4,4,5,3,2,3,4,2,5,5,5,3,3,5,4,3,4,5,2,3,2,3,5,4,3,5,4,2,5,4,3,2,4,3,4,3,3,4,3,3,3,12/6/13 22:04,47.22222222,13.88888889,50,3.846153846,83.33333333,0,50,0,50,0,75,0,50,0,57.14285714,0,16.66666667,0,28.57142857,14.28571429
153000627,4,3,3,5,2,3,4,5,1,1,5,5,0,3,4,5,3,3,4,3,4,0,2,5,4,4,5,2,0,1,4,1,3,4,2,4,4,5,4,2,3,3,12/6/13 22:10,54.54545455,21.21212121,62.5,20.83333333,33.33333333,33.33333333,50,50,85.71428571,0,100,0,80,20,85.71428571,0,40,40,33.33333333,50
150007402,5,5,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12/6/13 22:40,48.57142857,51.42857143,56,44,100,0,75,25,75,25,75,25,33.33333333,66.66666667,71.42857143,28.57142857,0,100,0,100
152008111,4,4,5,5,5,3,1,5,1,1,5,5,1,3,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,4,1,5,5,3,5,5,5,5,5,5,5,12/6/13 22:45,58.33333333,33.33333333,65.38461538,23.07692308,83.33333333,0,75,0,87.5,12.5,75,25,33.33333333,66.66666667,100,0,33.33333333,50,0,85.71428571
147000423,4,4,4,4,4,4,4,4,4,4,4,4,3,4,0,4,4,5,4,4,3,3,5,4,4,4,4,4,5,5,4,4,0,5,4,5,4,4,4,4,4,5,12/6/13 23:53,48.57142857,42.85714286,56,32,100,0,75,25,71.42857143,14.28571429,66.66666667,33.33333333,33.33333333,33.33333333,71.42857143,28.57142857,0,66.66666667,0,71.42857143
147000423,4,4,4,4,4,4,4,4,4,4,4,4,3,4,0,4,4,5,4,4,3,3,5,4,4,4,4,4,5,5,4,4,0,5,4,5,4,4,4,4,4,5,12/6/13 23:57,48.57142857,42.85714286,56,32,100,0,75,25,71.42857143,14.28571429,66.66666667,33.33333333,33.33333333,33.33333333,71.42857143,28.57142857,0,66.66666667,0,71.42857143
144008720,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12/7/13 0:00,48.57142857,51.42857143,56,44,100,0,75,25,71.42857143,28.57142857,66.66666667,33.33333333,33.33333333,66.66666667,71.42857143,28.57142857,0,100,0,100
145008394,3,4,4,5,4,2,4,3,4,4,3,4,2,5,2,4,2,4,4,2,4,2,4,5,4,2,4,3,0,4,3,4,2,4,4,4,2,2,4,4,4,2,12/7/13 0:00,45.71428571,42.85714286,46.15384615,38.46153846,66.66666667,0,25,50,50,50,50,50,50,50,42.85714286,42.85714286,33.33333333,50,28.57142857,42.85714286
145009542,4,4,5,2,1,3,4,4,4,1,5,2,5,4,4,4,2,2,2,2,4,4,4,4,3,4,5,4,2,0,0,0,4,4,4,5,2,4,4,1,4,4,12/7/13 13:27,64.70588235,29.41176471,58.33333333,33.33333333,80,0,33.33333333,66.66666667,75,12.5,100,0,50,33.33333333,83.33333333,16.66666667,20,60,28.57142857,57.14285714
151003174,3,5,4,4,5,3,2,4,1,4,5,5,4,4,4,5,4,2,5,3,5,4,2,5,4,4,4,4,1,2,4,5,3,4,1,2,4,2,4,3,2,4,12/7/13 14:20,52.77777778,36.11111111,57.69230769,30.76923077,83.33333333,16.66666667,75,25,75,12.5,75,0,33.33333333,50,71.42857143,28.57142857,0,66.66666667,0,57.14285714
146005432,4,4,4,1,4,2,4,4,4,3,4,4,4,2,4,1,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,2,2,4,5,3,3,4,4,3,3,12/7/13 14:39,22.22222222,36.11111111,26.92307692,42.30769231,33.33333333,16.66666667,0,25,25,50,25,75,0,50,42.85714286,28.57142857,16.66666667,66.66666667,14.28571429,57.14285714
151002728,1,4,5,5,2,2,1,3,3,3,5,5,1,4,5,5,3,1,5,1,1,5,3,5,5,5,3,5,1,4,4,1,4,5,1,4,3,3,4,1,4,5,12/7/13 17:01,75,5.555555556,84.61538462,3.846153846,100,0,75,0,100,0,100,0,83.33333333,16.66666667,85.71428571,0,100,0,71.42857143,14.28571429
152002372,2,4,4,4,2,3,3,4,3,3,4,2,3,3,4,4,3,3,4,0,2,3,4,4,5,4,4,3,3,4,4,0,2,3,5,5,4,4,3,3,4,4,12/7/13 17:05,52.94117647,11.76470588,56,12,66.66666667,0,50,25,62.5,0,50,0,50,0,66.66666667,16.66666667,60,0,42.85714286,14.28571429
151002128,4,4,5,5,4,4,0,5,4,4,4,3,4,4,5,4,4,4,3,3,4,4,4,3,3,4,4,3,4,4,4,4,3,5,3,3,4,4,4,4,4,3,12/8/13 14:19,33.33333333,41.66666667,38.46153846,38.46153846,66.66666667,0,50,0,50,25,75,25,16.66666667,66.66666667,28.57142857,28.57142857,0,100,0,100
152000282,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/8/13 16:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145005826,4,4,4,3,4,2,3,2,3,4,4,4,3,4,4,4,3,3,3,4,2,4,2,3,4,4,4,4,4,4,4,2,3,4,3,3,4,3,3,3,3,3,12/8/13 16:56,47.22222222,22.22222222,61.53846154,11.53846154,100,0,75,0,62.5,0,75,0,50,33.33333333,42.85714286,0,50,33.33333333,42.85714286,42.85714286
153002141,5,5,5,3,1,3,3,4,3,3,5,5,1,5,5,5,3,5,5,1,3,5,2,5,5,5,2,5,2,5,4,1,2,4,1,4,5,5,5,1,5,5,12/8/13 17:07,75,13.88888889,80.76923077,11.53846154,100,0,100,0,100,0,100,0,66.66666667,16.66666667,100,0,50,16.66666667,28.57142857,42.85714286
153000277,2,3,4,4,1,4,4,3,3,1,5,5,4,5,5,5,3,4,4,1,1,0,2,5,5,4,3,5,1,5,4,2,1,5,1,3,5,3,5,1,4,5,12/8/13 18:58,71.42857143,11.42857143,84,8,100,0,100,0,87.5,12.5,100,0,100,0,85.71428571,0,66.66666667,33.33333333,66.66666667,16.66666667
150003706,5,3,2,4,5,4,2,5,1,2,2,5,1,5,3,3,4,2,4,2,5,3,1,5,3,5,4,5,3,5,4,0,1,3,1,5,2,1,2,4,2,5,12/8/13 23:09,40,40,40,40,50,33.33333333,75,25,37.5,12.5,0,25,0,50,66.66666667,33.33333333,20,80,0,85.71428571
150008707,2,1,5,5,3,3,4,5,4,4,4,4,4,4,5,0,4,4,5,3,4,4,4,4,5,4,4,4,2,4,4,4,5,5,1,5,5,5,5,5,5,5,12/9/13 0:21,54.28571429,37.14285714,64,28,100,0,100,0,71.42857143,28.57142857,66.66666667,33.33333333,33.33333333,50,71.42857143,28.57142857,16.66666667,50,14.28571429,57.14285714
145004925,4,5,5,0,3,3,4,5,5,0,0,0,0,0,0,0,2,0,4,3,3,4,4,4,1,5,2,4,2,2,4,2,5,3,1,0,0,3,3,2,4,4,12/9/13 17:42,NA,NA,NA,NA,50,50,66.66666667,33.33333333,NA,NA,NA,NA,16.66666667,33.33333333,60,20,20,20,14.28571429,42.85714286
152002121,3,4,2,3,4,2,3,3,3,4,5,2,5,4,4,4,4,2,4,1,5,1,3,5,3,5,3,2,2,3,4,4,3,4,4,5,5,5,5,5,5,5,12/9/13 23:10,55.55555556,27.77777778,50,30.76923077,33.33333333,33.33333333,25,50,62.5,25,75,25,33.33333333,50,71.42857143,14.28571429,16.66666667,66.66666667,28.57142857,42.85714286
57000904,4,4,5,5,4,2,4,2,4,2,5,3,4,4,3,5,2,2,3,4,3,4,1,4,5,3,1,4,3,4,4,2,2,3,2,3,4,3,3,4,1,4,12/10/13 1:33,55.55555556,16.66666667,57.69230769,19.23076923,100,0,100,0,37.5,25,25,25,16.66666667,50,71.42857143,0,33.33333333,50,28.57142857,57.14285714
150006851,2,4,4,4,2,5,5,2,2,1,5,4,2,4,4,5,1,3,5,2,1,2,2,5,4,5,3,5,1,4,4,1,1,4,2,4,5,4,4,2,5,4,12/10/13 1:38,88.88888889,5.555555556,96.15384615,3.846153846,100,0,100,0,100,0,100,0,100,0,100,0,83.33333333,16.66666667,85.71428571,14.28571429
150009223,1,3,5,4,2,1,1,3,4,2,3,5,1,4,5,5,5,1,5,2,2,3,3,2,5,5,5,4,3,4,1,2,3,5,2,3,4,3,3,4,2,4,12/10/13 8:54,61.11111111,13.88888889,69.23076923,7.692307692,83.33333333,0,100,0,87.5,12.5,75,25,66.66666667,16.66666667,28.57142857,14.28571429,100,0,57.14285714,14.28571429
151003979,1,5,5,2,1,1,3,2,1,1,5,4,2,5,4,4,1,2,5,3,1,2,1,5,5,5,1,4,1,5,4,1,5,5,1,4,4,4,5,1,4,5,12/10/13 12:51,94.44444444,2.777777778,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0
152005944,1,4,3,2,1,1,2,4,3,1,4,5,2,3,5,5,2,1,4,2,2,4,3,4,5,5,4,5,2,5,4,4,4,4,1,2,5,4,4,1,2,5,12/10/13 13:26,75,16.66666667,73.07692308,15.38461538,66.66666667,0,100,0,100,0,100,0,83.33333333,16.66666667,57.14285714,28.57142857,83.33333333,16.66666667,71.42857143,28.57142857
150009946,3,3,4,2,3,3,3,3,2,3,3,3,4,4,3,3,3,3,2,3,3,3,4,2,3,2,3,4,2,3,4,4,3,3,3,3,3,4,4,3,4,3,12/10/13 15:19,16.66666667,16.66666667,15.38461538,19.23076923,50,0,25,0,0,25,0,0,0,0,14.28571429,42.85714286,0,33.33333333,0,0
151006644,1,5,5,5,1,3,5,5,1,1,5,3,1,5,5,2,1,5,5,1,1,4,1,5,5,5,3,5,1,5,4,1,1,5,1,5,5,3,5,1,5,5,12/10/13 18:51,77.77777778,11.11111111,84.61538462,11.53846154,100,0,100,0,87.5,12.5,75,25,83.33333333,16.66666667,100,0,83.33333333,0,57.14285714,28.57142857
151006661,4,5,4,5,1,2,3,4,3,2,4,3,1,4,4,5,2,3,4,3,4,4,2,4,4,4,4,5,2,5,4,2,4,4,2,3,3,4,4,2,3,4,12/11/13 17:57,72.22222222,13.88888889,76.92307692,15.38461538,100,0,75,0,100,0,100,0,66.66666667,33.33333333,85.71428571,0,66.66666667,33.33333333,42.85714286,57.14285714
151000285,2,5,3,3,3,4,3,3,5,3,5,3,3,4,4,5,4,3,5,3,3,3,5,4,4,5,4,5,4,5,4,4,4,5,2,3,4,3,4,4,5,3,12/11/13 23:58,44.44444444,19.44444444,53.84615385,15.38461538,83.33333333,0,100,0,62.5,12.5,75,25,33.33333333,16.66666667,42.85714286,28.57142857,16.66666667,33.33333333,14.28571429,28.57142857
151000285,4,4,2,4,3,4,2,4,4,3,4,3,1,4,4,4,4,3,3,4,3,2,3,4,4,4,2,4,2,4,4,2,2,3,3,3,3,0,5,2,3,4,12/12/13 0:05,51.42857143,17.14285714,57.69230769,15.38461538,83.33333333,16.66666667,50,0,87.5,0,75,0,50,0,71.42857143,0,33.33333333,33.33333333,28.57142857,42.85714286
153003316,1,5,5,2,3,1,3,3,1,2,5,5,4,5,5,5,2,3,5,3,1,1,1,5,5,5,1,5,1,5,4,1,4,5,1,5,5,4,5,2,5,5,12/12/13 22:54,83.33333333,5.555555556,88.46153846,3.846153846,100,0,100,0,87.5,12.5,100,0,83.33333333,0,100,0,66.66666667,16.66666667,71.42857143,0
151007789,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/13/13 23:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153001571,5,5,5,5,4,4,4,5,5,1,5,5,1,0,5,0,0,1,5,0,0,0,0,0,5,4,2,3,4,4,4,1,5,4,1,5,1,3,5,1,5,5,12/17/13 1:13,NA,NA,NA,NA,80,0,50,25,100,0,100,0,75,25,100,0,40,60,20,80
152003463,1,1,1,1,2,3,3,2,3,1,2,3,2,3,3,3,2,3,2,4,4,2,4,3,2,3,2,3,2,3,4,3,1,2,2,3,2,1,2,4,2,2,12/17/13 13:01,27.77777778,38.88888889,23.07692308,38.46153846,0,50,25,25,12.5,50,0,50,33.33333333,66.66666667,0,57.14285714,50,16.66666667,57.14285714,28.57142857
145004761,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/18/13 22:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144006879,1,5,4,4,3,2,1,5,1,3,5,4,4,2,3,4,2,1,4,2,5,4,3,3,1,4,3,4,2,0,4,2,2,3,2,3,4,4,4,3,2,3,12/4/13 13:18,51.42857143,20,44,24,60,40,100,0,25,25,25,0,0,50,42.85714286,0,50,33.33333333,28.57142857,42.85714286
150001338,3,3,5,5,3,3,5,4,4,4,4,5,3,3,4,3,4,4,3,3,5,5,3,5,3,4,1,4,2,4,4,3,5,5,3,4,4,4,5,3,1,4,12/4/13 16:32,41.66666667,19.44444444,46.15384615,11.53846154,66.66666667,0,75,0,50,0,50,0,16.66666667,33.33333333,71.42857143,0,0,16.66666667,0,42.85714286
150004506,3,4,3,3,3,2,2,3,2,2,3,4,2,4,3,4,3,3,4,2,4,3,2,3,3,3,3,4,1,4,4,2,3,3,2,3,2,3,4,4,3,3,12/4/13 16:56,41.66666667,11.11111111,38.46153846,11.53846154,50,0,75,25,25,12.5,25,25,0,33.33333333,42.85714286,0,50,16.66666667,14.28571429,28.57142857
153001065,3,4,4,3,2,2,2,3,1,2,5,5,2,4,4,3,3,3,4,2,1,2,2,5,3,5,4,4,2,5,4,2,3,3,2,5,5,5,5,1,4,5,12/4/13 18:35,75,5.555555556,80.76923077,0,83.33333333,0,100,0,62.5,0,50,0,66.66666667,0,100,0,83.33333333,0,71.42857143,0
152005788,1,4,5,5,1,1,4,2,1,1,5,3,1,3,4,5,3,5,5,3,1,5,1,5,5,5,5,5,1,5,4,1,2,5,1,1,5,2,5,2,3,5,12/4/13 23:13,75,13.88888889,88.46153846,7.692307692,83.33333333,0,100,0,100,0,100,0,83.33333333,16.66666667,85.71428571,14.28571429,100,0,85.71428571,14.28571429
153001661,4,5,5,5,4,3,5,1,4,1,5,5,3,5,5,5,3,4,3,3,3,4,2,4,4,5,3,5,1,5,4,2,4,4,1,3,5,5,5,3,5,5,12/5/13 0:58,61.11111111,13.88888889,69.23076923,11.53846154,100,0,100,0,75,0,75,0,33.33333333,33.33333333,85.71428571,0,16.66666667,33.33333333,14.28571429,42.85714286
148006116,4,4,4,5,3,4,5,4,2,3,5,4,4,5,4,4,5,1,2,2,2,3,2,4,4,4,1,4,1,4,4,3,4,4,2,4,4,4,4,1,3,5,12/5/13 1:32,69.44444444,19.44444444,73.07692308,15.38461538,100,0,100,0,87.5,12.5,100,0,66.66666667,0,85.71428571,0,16.66666667,50,28.57142857,42.85714286
150006328,2,4,4,4,4,3,3,4,3,1,5,5,5,4,0,0,2,2,4,2,3,3,2,5,4,4,3,4,1,2,4,2,4,3,2,2,3,4,4,2,4,3,12/5/13 4:00,61.76470588,17.64705882,54.16666667,20.83333333,83.33333333,16.66666667,50,25,50,16.66666667,NA,NA,33.33333333,16.66666667,71.42857143,14.28571429,33.33333333,33.33333333,28.57142857,28.57142857
151004594,2,2,2,5,3,3,3,4,3,2,3,4,1,4,4,5,1,2,1,1,2,2,1,4,1,5,4,4,1,4,4,1,3,4,4,1,1,1,2,1,2,1,12/5/13 13:44,55.55555556,36.11111111,57.69230769,30.76923077,50,33.33333333,50,50,75,25,100,0,66.66666667,16.66666667,42.85714286,42.85714286,66.66666667,0,57.14285714,14.28571429
144008073,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12/5/13 14:54,50,50,57.69230769,42.30769231,100,0,75,25,75,25,75,25,33.33333333,66.66666667,71.42857143,28.57142857,0,100,0,100
150006866,5,5,5,5,5,5,5,5,3,5,3,5,5,4,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12/5/13 14:57,44.44444444,50,50,42.30769231,83.33333333,0,75,25,62.5,25,50,25,33.33333333,66.66666667,57.14285714,28.57142857,0,100,0,100
145004187,4,4,3,4,4,4,3,5,2,2,3,5,5,3,3,2,3,3,4,3,2,3,3,2,2,3,3,3,3,4,4,2,4,3,4,4,3,3,4,4,3,4,12/5/13 14:58,25,30.55555556,23.07692308,38.46153846,16.66666667,16.66666667,25,25,12.5,50,0,50,16.66666667,50,57.14285714,14.28571429,33.33333333,66.66666667,14.28571429,71.42857143
152007695,2,5,5,5,5,5,3,5,5,1,5,5,2,5,5,2,2,2,5,5,5,5,2,5,2,5,5,5,2,5,4,4,2,4,2,4,5,2,5,4,5,2,12/5/13 15:05,61.11111111,38.88888889,61.53846154,38.46153846,83.33333333,16.66666667,100,0,50,50,50,50,16.66666667,83.33333333,71.42857143,28.57142857,33.33333333,66.66666667,14.28571429,85.71428571
150007185,4,3,3,4,4,3,2,3,1,4,4,4,3,2,4,4,3,2,4,3,3,3,3,4,3,3,3,3,2,3,4,2,1,3,3,2,3,3,3,2,3,3,12/5/13 15:07,25,16.66666667,23.07692308,15.38461538,16.66666667,16.66666667,0,0,37.5,0,75,0,16.66666667,16.66666667,42.85714286,14.28571429,16.66666667,33.33333333,14.28571429,28.57142857
150005248,1,2,4,4,2,2,1,2,2,1,4,5,2,5,3,3,2,1,4,3,1,2,2,3,5,1,3,2,1,5,4,4,4,3,2,2,3,5,4,1,3,4,12/5/13 15:07,63.88888889,16.66666667,65.38461538,15.38461538,83.33333333,16.66666667,50,25,50,12.5,25,0,83.33333333,0,57.14285714,28.57142857,83.33333333,16.66666667,100,0
152001434,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,1,3,2,4,2,3,5,4,1,4,4,3,4,2,4,3,4,4,3,4,4,4,12/5/13 15:08,38.88888889,38.88888889,42.30769231,30.76923077,66.66666667,16.66666667,75,25,37.5,50,50,50,16.66666667,66.66666667,42.85714286,0,16.66666667,50,14.28571429,57.14285714
151000089,3,5,3,4,2,4,3,4,3,2,3,4,3,3,3,3,2,1,3,3,2,4,3,3,2,4,3,4,2,4,4,2,3,3,4,2,3,3,2,4,3,3,12/5/13 15:08,30.55555556,25,23.07692308,30.76923077,33.33333333,16.66666667,50,25,12.5,25,0,25,33.33333333,50,14.28571429,28.57142857,50,16.66666667,28.57142857,57.14285714
149004227,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/5/13 15:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151004097,2,4,2,4,3,2,2,4,4,2,2,4,2,4,4,5,4,2,4,2,4,4,2,4,2,4,2,2,2,4,4,2,3,3,2,2,1,3,4,3,2,3,12/5/13 15:12,55.55555556,30.55555556,50,34.61538462,33.33333333,66.66666667,50,50,50,12.5,50,0,0,50,57.14285714,28.57142857,66.66666667,16.66666667,28.57142857,42.85714286
154009490,5,4,3,3,5,3,3,3,0,3,3,5,3,3,3,3,3,2,3,3,4,3,2,3,1,3,3,2,2,3,4,3,1,1,3,1,2,3,2,3,3,2,12/5/13 15:16,11.11111111,30.55555556,3.846153846,38.46153846,0,33.33333333,0,50,0,37.5,0,25,0,66.66666667,14.28571429,42.85714286,0,50,0,42.85714286
151000051,4,2,4,5,3,3,2,4,1,2,1,3,1,1,3,3,5,2,4,4,5,4,3,2,2,5,3,4,2,5,4,4,4,5,4,5,5,5,5,1,5,5,12/5/13 15:17,44.44444444,36.11111111,42.30769231,38.46153846,50,50,75,25,62.5,12.5,50,0,33.33333333,50,42.85714286,42.85714286,16.66666667,50,14.28571429,57.14285714
151004095,2,3,4,2,3,3,2,5,1,2,5,5,5,2,4,5,3,4,2,2,3,4,4,5,3,5,4,3,1,5,4,3,4,2,1,3,5,5,3,4,2,3,12/5/13 15:17,38.88888889,30.55555556,38.46153846,26.92307692,50,16.66666667,75,0,37.5,37.5,50,50,0,50,28.57142857,14.28571429,16.66666667,16.66666667,14.28571429,42.85714286
,5,4,2,4,3,2,2,4,2,4,4,5,2,3,4,3,3,2,2,2,2,4,3,4,3,5,3,5,3,4,4,2,2,4,3,4,4,4,4,2,4,2,12/5/13 15:20,52.77777778,22.22222222,57.69230769,19.23076923,50,16.66666667,75,0,62.5,12.5,75,0,50,16.66666667,71.42857143,14.28571429,66.66666667,16.66666667,42.85714286,42.85714286
152007678,1,3,4,3,2,3,2,4,1,1,5,5,3,3,2,3,2,3,3,2,2,4,3,4,3,3,2,3,2,3,4,2,3,3,2,3,2,3,2,2,3,3,12/5/13 15:22,38.88888889,16.66666667,34.61538462,19.23076923,33.33333333,0,25,25,12.5,12.5,25,25,50,16.66666667,42.85714286,14.28571429,66.66666667,0,57.14285714,28.57142857
151002986,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12/5/13 15:28,50,50,57.69230769,42.30769231,100,0,75,25,75,25,75,25,33.33333333,66.66666667,71.42857143,28.57142857,0,100,0,100
152009545,2,4,3,2,4,2,3,4,2,4,3,5,4,2,5,3,3,1,5,3,3,4,1,1,1,5,4,4,1,4,4,5,3,4,2,1,4,4,4,3,2,4,12/5/13 15:30,47.22222222,33.33333333,46.15384615,34.61538462,33.33333333,33.33333333,100,0,50,25,50,0,16.66666667,50,42.85714286,42.85714286,33.33333333,50,28.57142857,42.85714286
145009883,2,4,4,5,2,2,3,4,4,2,4,4,4,0,4,4,4,2,3,2,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/5/13 15:45,34.28571429,17.14285714,32,16,40,0,0,0,25,12.5,50,0,16.66666667,33.33333333,28.57142857,0,50,33.33333333,42.85714286,42.85714286
153009731,3,4,5,5,2,1,1,4,3,1,5,4,3,4,4,4,4,1,4,2,3,4,1,4,5,4,4,5,1,5,4,2,4,4,1,5,3,4,5,1,3,5,12/5/13 15:50,75,13.88888889,76.92307692,7.692307692,100,0,75,0,87.5,0,100,0,66.66666667,16.66666667,100,0,50,0,42.85714286,28.57142857
152004556,2,4,2,4,2,1,2,3,2,2,4,4,2,4,4,4,2,4,4,2,5,4,2,3,3,4,4,4,2,4,4,2,3,4,2,3,4,3,4,3,4,4,12/5/13 15:50,66.66666667,16.66666667,69.23076923,11.53846154,66.66666667,16.66666667,100,0,75,0,75,0,33.33333333,33.33333333,71.42857143,0,83.33333333,16.66666667,42.85714286,28.57142857
